bootstrap,lambda,n_train_draws,n_train_unique,n_oob,irc_joint_week,irc_decoupled_week,delta_week,delta_year
58,0.0,480,350,451,0.19890922352320664,0.04224159348595839,0.15666763003724823,8.146716761936908
58,0.25,480,350,451,0.29789586085159325,-0.09526469146720919,0.3931605523188024,20.444348720577725
58,0.5,480,350,451,0.6052912597836506,-0.06603725264033385,0.6713285124239845,34.909082646047196
58,0.75,480,350,451,0.8309674057273242,-0.04380919674074438,0.8747766024680685,45.488383328339566
58,1.0,480,350,451,0.9515788899743959,0.023612353110068096,0.927966536864328,48.25425991694505
59,0.0,480,367,434,0.0789166206996743,0.01735876098821678,0.06155785971145752,3.201008704995791
59,0.25,480,367,434,0.3655895735752087,-0.016117036573053568,0.3817066101482623,19.84874372770964
59,0.5,480,367,434,0.5791966355771075,-0.03886554178732122,0.6180621773644288,32.139233222950295
59,0.75,480,367,434,0.7516746374367851,-0.015540268707490193,0.7672149061442751,39.895175119502305
59,1.0,480,367,434,0.9502949382024513,0.017099572578328916,0.9331953656241222,48.52615901245436
60,0.0,480,364,437,0.16794418990464252,0.027767786665359617,0.1401764032392829,7.289172968442711
60,0.25,480,364,437,0.28609174934362286,-0.021525069665827103,0.3076168190094499,15.996074588491396
60,0.5,480,364,437,0.4968239044370312,-0.05939992217359105,0.5562238266106223,28.92363898375236
60,0.75,480,364,437,0.8409306192241209,0.014527904390050028,0.8264027148340709,42.97294117137169
60,1.0,480,364,437,1.0526737615839619,0.1162739525463266,0.9363998090376352,48.69279006995703
61,0.0,480,353,448,0.15948225723016554,0.007691213285334576,0.15179104394483095,7.893134285131209
61,0.25,480,353,448,0.31924460829511564,-0.04619198865758616,0.36543659695270186,19.002703041540496
61,0.5,480,353,448,0.5408978189794108,0.006447880611510375,0.5344499383679003,27.79139679513082
61,0.75,480,353,448,0.8211857933850119,0.06365310038213674,0.757532693002875,39.3917000361495
61,1.0,480,353,448,0.990850032624599,0.09517476063219374,0.8956752719924052,46.57511414360507
62,0.0,480,370,431,0.16465935496937006,0.08613630007077902,0.07852305489859103,4.083198854726733
62,0.25,480,370,431,0.3955977402122518,0.01953175889291825,0.37606598131933355,19.555431028605344
62,0.5,480,370,431,0.5723049246565197,-0.05924575116246776,0.6315506758189875,32.84063514258735
62,0.75,480,370,431,0.9066389863056319,-0.08110809161662971,0.9877470779222616,51.3628480519576
62,1.0,480,370,431,1.1159708439156335,-0.0033139367541729445,1.1192847806698065,58.20280859482994
63,0.0,480,358,443,0.15104816117831085,0.05863176676615236,0.09241639441215853,4.805652509432243
63,0.25,480,358,443,0.3435890075457669,-0.04780254608508894,0.3913915536308558,20.352360788804503
63,0.5,480,358,443,0.566090140368239,-0.06644798510321036,0.6325381254714496,32.89198252451538
63,0.75,480,358,443,0.7932792760703173,0.005810045907341344,0.7874692301629759,40.948399968474746
63,1.0,480,358,443,0.9257870084438643,-0.12855476829098902,1.0543417767348535,54.825772390212386
64,0.0,480,360,441,0.16185850820544262,0.0494062411888976,0.11245226701654501,5.84751788486034
64,0.25,480,360,441,0.33487830154279863,0.02640481823581676,0.3084734833069819,16.040621131963057
64,0.5,480,360,441,0.6270000804284597,0.0902160282075602,0.5367840522208995,27.912770715486776
64,0.75,480,360,441,0.8344625685443537,0.14116400752240252,0.6932985610219513,36.05152517314147
64,1.0,480,360,441,1.0241466638711225,0.18084607555969406,0.8433005883114284,43.851630592194276
65,0.0,480,375,426,0.07379250925658704,0.034169276055849955,0.03962323320073708,2.060408126438328
65,0.25,480,375,426,0.35249049414182215,0.07893045153453594,0.27356004260728617,14.225122215578882
65,0.5,480,375,426,0.6425899216089207,0.10155006452846416,0.5410398570804565,28.13407256818374
65,0.75,480,375,426,0.7264575945038867,0.13214914126884322,0.5943084532350434,30.90403956822226
65,1.0,480,375,426,0.9738898405754062,0.06506875569672835,0.9088210848786779,47.25869641369125
66,0.0,480,371,430,0.09055990247514202,0.05313270233561112,0.0374272001395309,1.946214407255607
66,0.25,480,371,430,0.42114590704322336,0.05024094730975994,0.37090495973346344,19.2870579061401
66,0.5,480,371,430,0.6091362870260768,-0.02995746188720217,0.6390937489132791,33.232874943490515
66,0.75,480,371,430,0.8486997779974056,0.001681535607032449,0.8470182423903733,44.04494860429941
66,1.0,480,371,430,1.0620540029240013,0.08442080851550157,0.9776331944084999,50.836926109242
67,0.0,480,365,436,0.14806325808557477,0.054248290756915056,0.09381496732865972,4.878378301090305
67,0.25,480,365,436,0.3197920330752251,-0.016796508251607924,0.336588541326833,17.502604148995317
67,0.5,480,365,436,0.5706575060640889,-0.028027048446617634,0.5986845545107066,31.131596834556742
67,0.75,480,365,436,0.759267791612928,-0.021688490703340387,0.7809562823162683,40.60972668044595
67,1.0,480,365,436,0.9877542395012657,0.010567000067082203,0.9771872394341835,50.813736450577544
68,0.0,480,353,448,0.21593688303518244,0.09164802375505514,0.12428885928012727,6.463020682566618
68,0.25,480,353,448,0.3793060092326114,-0.022702341457399026,0.40200835069001045,20.904434235880544
68,0.5,480,353,448,0.641466223813867,-0.021502978249995162,0.6629692020638621,34.47439850732083
68,0.75,480,353,448,0.8670799209611465,-0.026792972778597046,0.8938728937397434,46.48139047446666
68,1.0,480,353,448,1.0417066461959237,0.035785179008871466,1.0059214671870522,52.30791629372671
69,0.0,480,352,449,0.11014618506433262,0.07213838403971468,0.03800780102461794,1.9764056532801328
69,0.25,480,352,449,0.3877844295344143,0.013747386897005354,0.37403704263740895,19.449926217145265
69,0.5,480,352,449,0.6273801878916885,-0.013578604046120941,0.6409587919378094,33.32985718076608
69,0.75,480,352,449,0.8642665415635254,0.04052990842331152,0.8237366331402138,42.83430492329112
69,1.0,480,352,449,0.9968172106678058,-0.009374448312042562,1.0061916589798483,52.32196626695211
70,0.0,480,365,436,0.08529822947549213,0.01789650550716042,0.06740172396833173,3.50488964635325
70,0.25,480,365,436,0.38045923043410973,-0.029612398047301466,0.4100716284814112,21.323724681033383
70,0.5,480,365,436,0.5300771468037779,-0.13131713812621776,0.6613942849299956,34.39250281635977
70,0.75,480,365,436,0.8205636096930683,-0.07062300865452625,0.8911866183475946,46.34170415407492
70,1.0,480,365,436,0.998683767181277,-0.0362936181085418,1.0349773852898188,53.81882403507058
71,0.0,480,357,444,0.12831472506692998,-0.013975117074060737,0.1422898421409907,7.399071791331516
71,0.25,480,357,444,0.3811779183606314,-0.045121540153217975,0.4262994585138494,22.16757184272017
71,0.5,480,357,444,0.6200778766623928,0.002694459600502631,0.6173834170618901,32.10393768721829
71,0.75,480,357,444,0.7897722184094665,-0.04287368728849634,0.8326459056979629,43.29758709629407
71,1.0,480,357,444,1.128072201043652,-0.17033207916768006,1.2984042802113323,67.51702257098928
72,0.0,480,357,444,0.09968219666714628,0.006566988307736388,0.09311520835940991,4.841990834689315
72,0.25,480,357,444,0.35296325139973145,-0.04665711004043895,0.3996203614401704,20.78025879488886
72,0.5,480,357,444,0.5111450955303553,-0.06489827467873363,0.5760433702090889,29.954255250872624
72,0.75,480,357,444,0.8274700594692187,-0.10105517026724849,0.9285252297364673,48.2833119462963
72,1.0,480,357,444,0.9006392599893159,-0.03451898828452589,0.9351582482738419,48.62822891023978
73,0.0,480,354,447,0.17334918488255877,0.004089075445489918,0.16926010943706885,8.80152569072758
73,0.25,480,354,447,0.37744820109678895,-0.0625952781997353,0.44004347929652426,22.882260923419263
73,0.5,480,354,447,0.5636978915460933,-0.0011521659236179579,0.5648500574697113,29.372202988424988
73,0.75,480,354,447,0.8515416609444016,0.013554989784816271,0.8379866711595854,43.575306900298436
73,1.0,480,354,447,1.041169846871551,-0.04967017614021991,1.0908400230117707,56.72368119661208
74,0.0,480,376,425,0.17639889453721633,0.05649349728398116,0.11990539725323515,6.235080657168228
74,0.25,480,376,425,0.38961243609338986,-0.008743737060240946,0.39835617315363087,20.714521003988803
74,0.5,480,376,425,0.6234750021566472,0.03556220046116347,0.5879128016954838,30.571465688165155
74,0.75,480,376,425,0.7401678300907019,0.13110540683406474,0.6090624232566371,31.671246009345126
74,1.0,480,376,425,0.9675978882577612,0.14394877043231682,0.8236491178254445,42.82975412692311
75,0.0,480,357,444,0.1545622651125161,0.016247614349384758,0.1383146507631314,7.192361839682833
75,0.25,480,357,444,0.3678327887265679,-0.03816815385054172,0.40600094257710967,21.112049014009703
75,0.5,480,357,444,0.6558315208960936,-0.05791612772718638,0.71374764862328,37.11487772841056
75,0.75,480,357,444,0.856830435640845,0.0011809237636903412,0.8556495118771548,44.49377461761205
75,1.0,480,357,444,1.030743462080238,-0.012997852689819102,1.0437413147700572,54.27454836804297
76,0.0,480,361,440,0.11153681304571579,0.02352583348799734,0.08801097955771846,4.576570937001359
76,0.25,480,361,440,0.369170534249024,-0.060723603932975274,0.4298941381819993,22.354495185463964
76,0.5,480,361,440,0.5677267016377059,-0.06415529053862924,0.631881992176335,32.85786359316942
76,0.75,480,361,440,0.8381285083507182,-0.0035440322185041513,0.8416725405692222,43.76697210959956
76,1.0,480,361,440,1.006993267172301,0.05636683053055451,0.9506264366417465,49.43257470537082
77,0.0,480,370,431,0.12328994064054948,0.0895008167270971,0.033789123913452394,1.7570344434995244
77,0.25,480,370,431,0.35793317082045617,-0.027744744600022242,0.38567791542047836,20.055251601864875
77,0.5,480,370,431,0.4999035568053445,-0.017106864436353116,0.5170104212416975,26.88454190456827
77,0.75,480,370,431,0.8204091677198416,-0.06237221849496346,0.8827813862148052,45.90463208316987
77,1.0,480,370,431,1.0510152626550207,0.020145207488918744,1.0308700551661019,53.6052428686373
78,0.0,480,352,449,0.16054573590582358,0.04828754836366905,0.11225818754215454,5.837425752192036
78,0.25,480,352,449,0.2997922245037825,0.005629899119878982,0.2941623253839035,15.296440919962983
78,0.5,480,352,449,0.4904682816735064,-0.09695085751814447,0.5874191391916509,30.545795237965848
78,0.75,480,352,449,0.7953627965974424,-0.07429138209491114,0.8696541786923535,45.222017292002384
78,1.0,480,352,449,0.9735900370327879,0.028719880794452923,0.9448701562383347,49.133248124393404
79,0.0,480,367,434,0.07816050239595815,0.01915451984862474,0.05900598254733339,3.0683110924613364
79,0.25,480,367,434,0.39235837513673405,-0.012037259112323449,0.40439563424905756,21.028572980950994
79,0.5,480,367,434,0.639300801369296,-0.0019129622430446378,0.6412137636123406,33.34311570784171
79,0.75,480,367,434,0.8377772092614816,-0.06608057883121457,0.9038577880926961,47.0006049808202
79,1.0,480,367,434,1.0198559802743457,-0.05799788476717259,1.0778538650415184,56.04840098215895
80,0.0,480,356,445,0.12392429072378233,0.017720023554668625,0.10620426716911373,5.5226218927939135
80,0.25,480,356,445,0.38241233393823026,-0.039814464729463414,0.4222267986676937,21.955793530720072
80,0.5,480,356,445,0.6344991882641978,-0.1233324941651972,0.757831682429395,39.407247486328544
80,0.75,480,356,445,0.7961592160365076,-0.09225360974854453,0.8884128257850521,46.19746694082271
80,1.0,480,356,445,1.0653897964043562,-0.09751570805316731,1.1629055044575238,60.47108623179124
81,0.0,480,358,443,0.12910263909156489,0.06067693204983527,0.06842570704172964,3.558136766169941
81,0.25,480,358,443,0.3531318956056213,0.021958120724664743,0.3311737748809566,17.221036293809743
81,0.5,480,358,443,0.5919384699688994,0.03585407665792661,0.5560843933109729,28.916388452170594
81,0.75,480,358,443,0.7769614147288016,0.008170636789573039,0.7687907779392286,39.977120452839884
81,1.0,480,358,443,1.0218347322971406,0.012898440240798156,1.0089362920563425,52.46468718692981
82,0.0,480,375,426,0.13033532416351007,0.0186306716296219,0.11170465253388814,5.808641931762184
82,0.25,480,375,426,0.44307771112735705,-0.005914737568420743,0.44899244869577776,23.347607332180445
82,0.5,480,375,426,0.6234452542843767,-0.009386616512851687,0.6328318707972284,32.90725728145588
82,0.75,480,375,426,0.8585696077101509,-0.030633534164100095,0.8892031418742511,46.238563377461055
82,1.0,480,375,426,1.0381673906762112,-0.011765641698095769,1.0499330323743068,54.59651768346395
83,0.0,480,365,436,0.14222482916851328,0.007210173271392689,0.1350146558971206,7.020762106650272
83,0.25,480,365,436,0.30830998819330796,-0.047741023655967746,0.3560510118492756,18.514652616162333
83,0.5,480,365,436,0.5196123616538353,0.008108840330606775,0.5115035213232285,26.598183108807884
83,0.75,480,365,436,0.6845350951282312,0.07093628671918814,0.6135988084090431,31.907138037270244
83,1.0,480,365,436,0.9571028208750968,0.09802111550345669,0.8590817053716403,44.67224867932529
84,0.0,480,362,439,0.1484483660084395,0.058763260154443164,0.08968510585399633,4.663625504407809
84,0.25,480,362,439,0.4080829753350315,-0.028988395382526302,0.43707137071755786,22.72771127731301
84,0.5,480,362,439,0.6387177915003763,0.06298445658593947,0.5757333349144369,29.93813341555072
84,0.75,480,362,439,0.8019891770227497,0.002514086388210198,0.7994750906345396,41.57270471299606
84,1.0,480,362,439,1.0796758576383565,-0.046376585107561645,1.126052442745918,58.55472702278774
85,0.0,480,352,449,0.13916623317316118,0.09619237142831609,0.04297386174484511,2.2346408107319458
85,0.25,480,352,449,0.4114729149849366,-0.013951081667211295,0.4254239966521479,22.122047825911693
85,0.5,480,352,449,0.554827508641222,0.005656113479532359,0.5491713951616897,28.556912548407862
85,0.75,480,352,449,0.7754751142091554,-0.05004080451436561,0.825515918723521,42.926827773623096
85,1.0,480,352,449,0.970130999536764,-0.08396430890675986,1.0540953084435238,54.81295603906324
86,0.0,480,368,433,0.09638155998569765,0.05265387568116753,0.043727684304530126,2.2738395838355667
86,0.25,480,368,433,0.3527736877773681,0.016611924381675806,0.33616176339569226,17.480411696576
86,0.5,480,368,433,0.577679709977615,0.017181034065102106,0.5604986759125129,29.14593114745067
86,0.75,480,368,433,0.7295929479184882,0.05058516953317144,0.6790077783853167,35.308404476036465
86,1.0,480,368,433,0.9808550051328689,0.08407984661049167,0.8967751585223774,46.63230824316363
87,0.0,480,341,460,0.0889364293306006,0.004075731692963349,0.08486069763763726,4.412756277157138
87,0.25,480,341,460,0.37897517938241065,0.024494263005339332,0.35448091637707124,18.433007651607703
87,0.5,480,341,460,0.5692964589869259,0.017340288053316583,0.5519561709336094,28.701720888547687
87,0.75,480,341,460,0.7600657220424523,0.054474632288687035,0.7055910897537652,36.690736667195786
87,1.0,480,341,460,0.9878226201641691,0.14760418827833255,0.8402184318858366,43.691358458063505
88,0.0,480,356,445,0.15590457057690021,0.021603446288831516,0.13430112428806873,6.983658462979574
88,0.25,480,356,445,0.4287271960019764,0.06324528634922907,0.3654819096527473,19.005059301942858
88,0.5,480,356,445,0.5733546563677039,0.0639988400763488,0.5093558162913551,26.486502447150464
88,0.75,480,356,445,0.7806157870330014,0.059900420687395484,0.720715366345606,37.47719904997151
88,1.0,480,356,445,1.0551840411758193,0.2648582056865803,0.7903258354892391,41.09694344544043
89,0.0,480,354,447,0.17415768820109687,0.02042714386905105,0.15373054433204583,7.993988305266384
89,0.25,480,354,447,0.3386466962221015,0.03990744431749865,0.29873925190460277,15.534441099039343
89,0.5,480,354,447,0.5888249441208478,0.0322524907093469,0.556572453411501,28.94176757739805
89,0.75,480,354,447,0.8294270301503937,-0.02415343755590543,0.853580467706299,44.38618432072755
89,1.0,480,354,447,1.0167250880358325,0.05900092246686652,0.9577241655689661,49.80165660958624
90,0.0,480,364,437,0.13871218241296576,0.05788315810748904,0.0808290243054767,4.203109263884788
90,0.25,480,364,437,0.31032392683812593,-0.029475394519767273,0.33979932135789326,17.669564710610448
90,0.5,480,364,437,0.5728104814765471,0.015989311823058874,0.5568211696534883,28.95470082198139
90,0.75,480,364,437,0.7908391680535715,-0.008347186995226588,0.7991863550487981,41.5576904625375
90,1.0,480,364,437,1.0712061110417819,0.08948652697605455,0.9817195840657275,51.04941837141783
91,0.0,480,365,436,0.0768090968552855,0.08116504587897191,-0.004355949023686394,-0.22650934923169247
91,0.25,480,365,436,0.4313485019671126,0.040340337014679435,0.3910081649524331,20.332424577526524
91,0.5,480,365,436,0.6219599822735503,0.04335705260209937,0.578602929671451,30.08735234291545
91,0.75,480,365,436,0.7886450377270812,-0.02162922532995933,0.8102742630570403,42.1342616789661
91,1.0,480,365,436,1.0486043440366515,0.045471968717073805,1.0031323753195776,52.16288351661803
92,0.0,480,365,436,0.2015956484886714,0.04329636409799613,0.15829928439067525,8.231562788315113
92,0.25,480,365,436,0.35618122702819877,-0.05464428067824697,0.4108255077064457,21.362926400735176
92,0.5,480,365,436,0.6211853495857802,-0.0787690815166241,0.6999544311024043,36.397630417325026
92,0.75,480,365,436,0.7958038424426773,0.03784629249601091,0.7579575499466663,39.413792597226646
